Covidence,Study_ID,Title,Author,Year,Product,Kind_of_paper,Journal_Conference,Grouping,Disc_STEM,Disc_Sci,Disc_Tech,Disc_Eng,Disc_Math,Disc_CS,Disc_EngDisc,Disc_Other,Disc_Othertext,Students_UGCC,Students_UG1st,Students_UG2plus,Students_Grad,Targets_Women,Targets_Hispanic,Targets_Black,Targets_URM,Targets_LowIncome,Targets_TransferStudents,Targets_Firstgen,Targets_HawaiianPacIs,Targets_Asian,Targets_AmIndian,Targets_disabilities,Targets_Veterans,Programs_recruit,Programs_course,Programs_advising,Programs_career,Programs_cohort,Programs_acadsupport,Programs_mentorpeer,Programs_mentorfaculty,Programs_mentoralumni,Programs_mentorindustry,Programs_fieldtrip,Programs_meetings,Programs_research,Programs_intern,Programs_studyabroad,Programs_activities,Programs_retreat,Programs_workshop,Programs_service,Programs_peer,Programs_community,Programs_focusgroups,Programs_profdev,Programs_seminar,Programs_tutoring,Programs_summerbridge,Success_transfer,Success_retention,Success_graduation,Success_timetodegree,Success_affect,Success_placement,Success_access,Success_participation,Success_other,Success_undefined,LInc_pell,LInc_cost,LInc_undef,LInc_O_finNeed,About_partners,Inter_highered,Inter_K12,Inter_industry,Inter_other,Intra_college,Intra_admissions,Intra_finaid,Intra_acadsupport,Intra_studentlife,Intra_career,Intra_other,Intra_othertext,Intra_none,Research_design,RQ_list,RQ_subject,Methods_list,Counting,Survey,Student.Reflections,Student.Interview,Faculty.Staff.Interview,Focus.Group,Other,framework,fw_belonging,fw_change,fw_identity,fw_learning,fw_motivation,fw_program,fw_socialcog,fw_studentinvolvement,fw_system,fw_none,Implications_list
12236,Hug 2021,Using the S-STEM Programmatic Lens to Investigate Equity in a Computer Science Department,Hug,2021,Conference paper/proceeding,Research/evaluation,IEEE Frontiers in Education Conference (FIE),Engineering Education Conference,1,1,0,1,1,1,0,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,No,1,0,0,0,0,1,1,1,0,0,0,NA,0,Comparative (matched sample w non-participants),"1. How did S-STEM student outcomes compare with their peersâ€™ outcomes in computer science at UNIV? 
2. How do student outcomes differ due to effects of sexism and racism in computer science at UNIV? 
3. How do financial and familial educational differences influence student outcomes in computer science at UNIV? 
4. How can the department incorporate statistical findings into improved, more equitable educational practice?",Transfer Students - Student Comparison - Outcomes,Multi-mixed,0,0,0,1,0,0,,Sociocultural Learning Theory & Critical Race Theory,0,0,1,0,0,0,0,0,0,0,"This study emerged from an S-STEM scholarship program 
at UNIV, and was intended to do the following: a) understand 
how social identifiers including gender, ethnicity/race, familial 
income, transfer status, and familial experiences with higher 
education constrain and afford student success, b) reframe 
comparative success outcomes in critical terms, as evidence of 
sexism and racism and other forms of inequity, rather than as 
deficits in students; and c) hypothesize factors that may 
influence S-STEM student success, based on complimentary 
qualitative data."
12239,Llewellyn 2022,The Impact of S-STEM Faculty Mentoring on the Mentors,Llewellyn,2022,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,0,0,0,1,0,0,0,0,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,1,0,0,0,1,0,0,0,0,0,0,NA,0,Descriptive,"How does mentoring students change a faculty mentorâ€™s perception of what success looks like? 
Do the faculty adjust their student expectations and perceptions based on their mentoring experiences? 
What motivates faculty to mentor students outside of their usual assigned duties?",Faculty Mentors - Perception/Motivation,Quantitative,0,1,0,0,0,1,mentor,none,0,0,0,0,0,0,0,0,0,1,"Once the data has all been received and analyzed, we expect to conclude with some recommendations for other programs which serve students who have been under-represented in Engineering degree programs about how faculty mentors can help those students thrive and how those departments and other structures can be made more inclusive."
12261,Bovee 2019,Work in progress: The impacts of scholarships on engineering students' motivation,Bovee,2019,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,1,0,0,1,0,0,0,0,NA,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Yes,1,0,0,0,1,1,1,0,0,0,0,NA,0,Cross-sectional only focused on program,"RQ1) What are the demographic characteristics of students who receive scholarships as compared with students who do not receive scholarships?
RQ2) For engineering students in general, how do motivational characteristics (e.g., self-efficacy, interest in engineering) differ when comparing scholarship recipients and non-recipients?",Student Comparison - Scholarship & Motivation,Qualitative,0,1,0,0,0,0,,engineering self-efficacy,0,0,0,0,1,0,0,0,0,0,"While this cannot be interpreted as causal because the motivation and scholarship indicators were measured concurrently, it is possible that 
students with higher motivation were more likely to get scholarships."
12263,Morris 2019,"Retention-focused, S-STEM supported program",Morris,2019,Conference paper/proceeding,Overview of program,ASEE Annual Conference & Exposition,Engineering Education Conference,1,1,0,1,1,1,0,0,NA,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,0,1,1,0,1,0,1,0,NA,0,Comparative (matched sample w non-participants),,NA,Qualitative,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,The program facilitators plan to explore additional student success resources which could be incorporated into the program in an effort to provide students with support they need to succeed academically at a greater rate.
12412,Rodriguez 2019,Proven professional development strategies: Data from an eng transfer student scholarship-projects-mentoring success program,Rodriguez,2019,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,0,0,0,1,0,1,0,0,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Yes,3,0,0,0,0,1,1,1,0,1,0,NA,0,Comparative (matched sample w non-participants),How can 4-year institutions best prepare engineering and computer science students (hereafter denoted ENG) for the many opportunities and challenges that they may encounter as they progress into their junior and senior years?,Transfer Students - Student Support,Quantitative,0,1,0,1,0,0,,none,0,0,0,0,0,0,0,0,0,1,"More specifically, future work will address (1) how to more effectively determine individual student (high/low context, learning, mentoring) needs, helping them get started and determining their next step, (2) helping students 
to more concretely relate classes, projects and internships to future goals, (3) deploying more team assignments to encourage networking, (4) helping students find suitable mentors and help strengthen mentor-mentee connections, (5) assisting students with choosing a technical area and formulating a project problem, (6) helping students research companies and acquiring skills sought in job postings, (7) helping students prepare for opportunities before them (e.g. funded/paid FURI/REU projects, senior design, internships, graduate school, fellowships), (8) reaching out to online students (a rapidly growing demographic), (9) making sure students get answers to critical questions, (10) determining how student success is impacted by their high/low context disposition, learning style, 
personality type, and traditional ENG ASAP measures/activities, (11) collecting student data from CC partners using our ENG ASAP materials and assisting partners to maximally expose their scholars to ENG 
ASAP best practices, themes, activities and instruments. 
Generally, the struggle is associated with one or more of the following: picking a technical project 
area, getting started on the project, setting SMART goals, formulating a concrete problem for the project, 
staying on course, preparing for a career fair, researching companies, acquiring skills in job postings, career 
planning, finding a suitable mentor, preparing for graduate school, fully understanding the many 
opportunities before them and developing strategies and tactics to properly address them (e.g. pursuing 
funded/paid FURI/REU projects, senior design, internships, graduate school, fellowships)."
12414,Steinbrink 2017,"Stones in the road: Analysis and response to ""roadblock"" courses in the SEECS program",Steinbrink,2017,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,0,0,0,1,0,1,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,No,0,0,1,0,1,1,0,1,0,0,0,NA,0,Comparative (matched sample w non-participants),Determine whether specific courses are more or less impactful on GPA than others.,Student Learning - Course/GPA,Multi-mixed,0,1,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,"Overall loss rate of scholars (losses due to GPA, only) will also be assessed for evidence of successful interventions.
t is expected that a successful intervention strategy will result in notably higher GPA in comparison to previous similar students.
"
12751,Sergeyev 2019,"University, community college, and industry partnership: Revamping Robotics Education to Meet 21st Century Workforce Needs - NSF-sponsored Project Final Report",Sergeyev,2019,Conference paper/proceeding,Other,ASEE Annual Conference & Exposition,Engineering Education Conference,1,0,1,1,0,0,1,1,Electrical Engineering Technology,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Yes,2,1,0,0,1,0,0,0,0,0,1,Faculty Members from Other Institutions,0,Descriptive,,NA,Not applicable,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"As a result of the project, engineering technologists will enter the workforce prepared to adapt to the complex and changing demands of tomorrowâ€™s high-tech workplace."
13497,Freeman 2018,Sustainable bridges from campus to campus: Progress after year 2,Freeman,2018,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,1,1,1,1,1,0,0,0,NA,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,No,1,0,0,0,1,0,0,1,0,0,0,NA,0,Comparative (matched sample w non-participants),The purpose of this interim progress report is to document the performance of the Cohort 2 summer bridge students and the matched comparison sample of incoming first-year Engineering students in Year 2 of the Project.,Student Learning - Summer Bridge,Quantitative,1,1,0,0,0,1,,none,0,0,0,0,0,0,0,0,0,1,"At this point, it is too early in the study to draw any conclusions about the success of the interventions toward increasing the number of underrepresented students who successfully enroll in an Engineering major in their junior year."
13611,Enriquez 2018,"Strategies for developing, expanding, and strengthening community college engineering transfer programs",Enriquez,2018,Conference paper/proceeding,Overview of program,ASEE Annual Conference & Exposition,Engineering Education Conference,1,1,0,1,0,0,0,0,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No,0,0,0,1,1,0,0,1,0,0,0,NA,0,Cross-sectional only focused on program,,NA,Multi-mixed,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Over the past nine years, CaÃ±ada College has developed a number of programs that have contributed to strengthening the community college engineering educational pipeline."
13616,Cohan 2019,Sustainable bridges from campus to campus: Outcomes for two cohorts of Jump Start second-year bridge participants (#1525367),Cohan,2019,Conference paper/proceeding,Research/evaluation,ASEE Annual Conference & Exposition,Engineering Education Conference,1,1,1,1,1,0,0,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,Yes,1,0,0,0,0,1,0,0,0,0,0,NA,0,Descriptive,"Whether the Jump Start Engineering students, who received math and physics preparation and cohort building in the summer before their sophomore year, would demonstrate better academic outcomes in the subsequent semester compared to similar Engineering students who did not receive that academic support program",Student Learning - Summer Bridge,Quantitative,0,0,0,0,0,0,nothing found,none,0,0,0,0,0,0,0,0,0,1,"After all three cohorts have been enrolled and tracked through the entrance 
to major, future analyses can examine whether the program had a differential effect on students as a function of gender, race/ethnicity, and first-generation status"
14014,Farrell 2013,Organizing the curriculum: Introducing engineering principles through biomedically related experiments: Module development,Farrell,2013,Conference paper/proceeding,Overview of program,ASEE Annual Conference & Exposition,Engineering Education Conference,0,0,0,1,0,0,0,0,NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,No,1,0,0,0,1,1,1,0,0,0,0,NA,0,Descriptive,,NA,Not applicable,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"In this executive summary, we have described several representative project activities of our S-STEM project, including student-focused professional development seminars, student design competition, and a teacher-focused teaching seminar."
14262,Cunningham 2015,Teaching metacognition: Helping engineering students take ownership of their own learning,Cunningham,2015,Conference paper/proceeding,Research/evaluation,IEEE Frontiers in Education Conference (FIE),Engineering Education Conference,0,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,No,1,0,0,0,0,0,0,1,0,0,0,NA,0,Comparative (matched sample w non-participants),To what degree does a teaching intervention contribute to improved student metacognition? What are some easily accessible indicators of metacognition?,Student Learning,Quantitative,0,1,1,1,0,0,,metacognition,0,0,0,0,0,0,0,0,0,1,We are currently in the first phase of this project collecting interview and survey data relative to studentâ€™s metacognitive beliefs and practices.
14366,Wood 2022,Narrative Analysis of a Womanâ€™s Experience Transferring from a TYC Reveals Impact of Supporting Characters,Wood,2022,Journal article,Overview of program,CBE Life Sciences Education,Science Education Journal,1,0,0,0,0,0,0,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,No,1,0,0,0,0,0,0,1,0,0,0,NA,0,Longitudinal only focused on program,,NA,Qualitative,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,Our work contributes to the body of literature calling for more work with women STEM students at TYCs and following their stories after transfer.
14385,Wood 2018,Researching experiences in a cohort program to influence transfer self-efficacy,Wood,2018,Conference paper/proceeding,Research/evaluation,Physics Education Research Conference,Science Education Journal,0,1,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,No,1,0,0,0,0,1,0,1,0,0,0,NA,0,Comparative (matched sample w non-participants),"(RQ1) What contributes to cohort members and transfer students developing self-efficacy? 
(1a) What are studentsâ€™ evaluations of their self-efficacy? 
(1b) What experiences are they using to evaluate that? In particular, what cohort experiences are cohort members using.",Transfer Students - Motivation,Multi-mixed,0,0,0,1,0,0,,none,0,0,0,0,0,0,0,0,0,1," There is more work to be done on researching the cohortâ€™s self-efficacy
impact, but also many other effects of the cohort to examine."
14402,Ardissone 2021,The Need for Equitable Scholarship Criteria for Part-Time Students,Ardissone,2021,Journal article,Overview of program,Innovative Higher Education,Education Journal,1,1,1,1,1,0,0,0,NA,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,No,1,0,0,1,1,1,1,1,0,1,0,NA,0,Comparative (matched sample w non-participants),,NA,Multi-mixed,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Educational policies pushing full-time enrollment are unnecessarily selective against nontraditional students, especially online students. Full-time is not a warranted criterion for intervention strategies and does not equate with student success"
14406,Rodriguez 2021,The influence of policy implementation in the midwest: How an sstem program broadens participation and enhances engineering identity for community college students,Rodriguez,2021,Journal article,Research/evaluation,Education Policy Analysis Archives,Education Journal,0,0,0,1,0,1,0,0,NA,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,No,1,0,0,0,0,1,1,1,0,0,0,NA,0,Descriptive,How does a community collegeâ€™s implementation of an SSTEM program influence engineering identity development for students with demonstrated financial need?,Transfer Student - Program impact on Identity,Qualitative,0,1,0,1,0,0,,engineering identity development and policy implementation,0,0,0,0,0,0,0,0,0,1,"STEM program implementation at this CC instilled a sense of financial freedom, created influential connections through mentorships with staff and faculty members, built community with other engineering students and provided transfer connections with a four-year institution."
14410,Jones 2020,Recruiting and Enrolling Rural Students: A Model for Increasing Diversity in STEM,Jones,2020,Journal article,Overview of program,Innovative Higher Education,Education Journal,1,1,1,1,1,0,0,1,College of Science degrees,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,No,0,0,0,1,1,1,0,1,0,0,1,"Office of Student Scholarships, Creative Activities and Research (OSCAR)",0,Cross-sectional only focused on program,,NA,Quantitative,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"While scholarship money is not always available and the recruitment portion of this grant is currently over, more clearly 
communicating the research and support avenues open to these students is one strategy for review and possible expansion"
14428,Gray 2022,Thriving or Simply Surviving? A Qualitative Exploration of STEM Community College Studentsâ€™ Transition to a Four-Year University,Gray,2022,Journal article,Research/evaluation,CBE Life Sciences Education,Science Education Journal,1,1,1,1,1,0,0,0,NA,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,No,1,0,0,0,1,0,1,1,0,0,0,NA,0,Cross-sectional only focused on program,understand STEM community college studentsâ€™ transitions and adaptations to 4-year university,Transfer Students - transitions,Qualitative,0,1,0,1,0,1,,"model for analyzing human adaptation to transition, which we will refer to as “MAAT",0,1,0,0,0,0,0,0,0,0,This work centers and leverages the student voice to supplement a growing understanding of STEM community college studentsâ€™ pathways to the 4-year university and provides a model for practitioners who aim to better support the transfer student experience.
